vuelo_id,fecha,airline_iata,airline_name,origen_iata,destino_iata,flight_status,retraso_salida_min,retraso_llegada_min,tiene_retraso,severidad_retraso,condicion_clima,grupo_clima,impacto_clima,condiciones_adversas,dia_semana,mes,anio
VL5225,2026-04-12,LA,Latam Airlines,BOG,MIA,completado,12,10,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5226,2026-04-12,AV,Avianca,JFK,BOG,completado,10,9,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5227,2026-04-12,LA,Latam Airlines,CTG,BOG,completado,36,25,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5228,2026-04-12,CM,Copa Airlines,CTG,MDE,en_vuelo,5,4,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5229,2026-04-12,B6,JetBlue Airways,CUN,BOG,en_vuelo,17,16,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5230,2026-04-12,AA,American Airlines,BOG,MDE,completado,17,12,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5231,2026-04-12,IB,Iberia,BOG,JFK,completado,21,23,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5232,2026-04-12,TK,Turkish Airlines,MIA,BOG,completado,2,1,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5233,2026-04-12,TK,Turkish Airlines,MDE,PTY,completado,15,12,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5234,2026-04-12,UA,United Airlines,BOG,JFK,demorado,52,55,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5235,2026-04-12,UA,United Airlines,CTG,MDE,completado,38,42,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5236,2026-04-12,IB,Iberia,BAQ,BOG,en_vuelo,11,10,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5237,2026-04-12,AA,American Airlines,BOG,MIA,completado,9,11,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5238,2026-04-12,IB,Iberia,BOG,MIA,cancelado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5239,2026-04-12,DL,Delta Air Lines,MEX,BOG,completado,23,16,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5240,2026-04-12,UA,United Airlines,MAD,BOG,cancelado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5241,2026-04-12,UA,United Airlines,LIM,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5242,2026-04-12,LA,Latam Airlines,BOG,MDE,completado,30,32,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5243,2026-04-12,UA,United Airlines,CLO,MIA,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5244,2026-04-12,LA,Latam Airlines,BOG,MAD,demorado,49,56,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5245,2026-04-12,IB,Iberia,LIM,BOG,en_vuelo,14,16,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5246,2026-04-12,UA,United Airlines,JFK,BOG,completado,32,23,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5247,2026-04-12,AC,Air Canada,BOG,JFK,completado,7,6,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5248,2026-04-12,LA,Latam Airlines,BOG,CLO,en_vuelo,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5249,2026-04-12,TK,Turkish Airlines,BOG,LIM,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5250,2026-04-12,B6,JetBlue Airways,PTY,BOG,en_vuelo,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5251,2026-04-12,UA,United Airlines,MAD,BOG,completado,16,10,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5252,2026-04-12,AA,American Airlines,CTG,MDE,en_vuelo,20,20,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5253,2026-04-12,UA,United Airlines,SCL,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5254,2026-04-12,IB,Iberia,MIA,BOG,completado,5,4,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5255,2026-04-12,AA,American Airlines,BOG,JFK,cancelado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5256,2026-04-12,AV,Avianca,CTG,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5257,2026-04-12,DL,Delta Air Lines,CUN,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5258,2026-04-12,DL,Delta Air Lines,BOG,LIM,completado,19,18,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5259,2026-04-12,CM,Copa Airlines,MDE,PTY,completado,15,17,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5260,2026-04-12,TK,Turkish Airlines,MEX,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5261,2026-04-12,UA,United Airlines,LIM,BOG,completado,10,9,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5262,2026-04-12,B6,JetBlue Airways,SCL,BOG,completado,11,10,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5263,2026-04-12,UA,United Airlines,CLO,MIA,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5264,2026-04-12,IB,Iberia,BOG,MAD,en_vuelo,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5265,2026-04-12,AA,American Airlines,BOG,JFK,completado,22,22,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5266,2026-04-12,TK,Turkish Airlines,CLO,MIA,demorado,57,56,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5267,2026-04-12,AV,Avianca,MIA,BOG,completado,38,34,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5268,2026-04-12,CM,Copa Airlines,BOG,CLO,completado,2,2,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5269,2026-04-12,B6,JetBlue Airways,LIM,BOG,completado,1,1,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5270,2026-04-12,AV,Avianca,SCL,BOG,demorado,57,39,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5271,2026-04-12,AC,Air Canada,MDE,BOG,completado,37,32,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5272,2026-04-12,UA,United Airlines,CUN,BOG,cancelado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5273,2026-04-12,CM,Copa Airlines,BOG,CLO,completado,1,1,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5274,2026-04-12,B6,JetBlue Airways,MDE,BOG,completado,6,5,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5275,2026-04-12,AV,Avianca,BOG,CLO,en_vuelo,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5276,2026-04-12,AC,Air Canada,BOG,MEX,completado,21,16,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5277,2026-04-12,CM,Copa Airlines,BOG,MDE,en_vuelo,11,8,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5278,2026-04-12,CM,Copa Airlines,CTG,BOG,cancelado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5279,2026-04-12,AC,Air Canada,BOG,MDE,completado,25,18,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5280,2026-04-12,AA,American Airlines,MIA,BOG,completado,36,28,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5281,2026-04-12,AV,Avianca,BOG,LIM,completado,14,11,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5282,2026-04-12,AV,Avianca,BOG,CLO,completado,32,19,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5283,2026-04-12,B6,JetBlue Airways,CUN,BOG,completado,33,38,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5284,2026-04-12,TK,Turkish Airlines,CLO,BOG,completado,34,22,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5285,2026-04-12,AV,Avianca,CTG,MDE,completado,28,29,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5286,2026-04-12,CM,Copa Airlines,CLO,BOG,completado,18,18,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5287,2026-04-12,UA,United Airlines,MDE,BOG,completado,17,14,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5288,2026-04-12,AC,Air Canada,MIA,BOG,en_vuelo,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5289,2026-04-12,AV,Avianca,BOG,JFK,completado,14,16,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5290,2026-04-12,TK,Turkish Airlines,CLO,BOG,completado,44,36,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5291,2026-04-12,AA,American Airlines,JFK,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5292,2026-04-12,LA,Latam Airlines,SCL,BOG,en_vuelo,5,5,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5293,2026-04-12,UA,United Airlines,BOG,GRU,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5294,2026-04-12,AV,Avianca,BAQ,BOG,completado,10,9,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5295,2026-04-12,AV,Avianca,MDE,BOG,completado,17,16,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5296,2026-04-12,TK,Turkish Airlines,CUN,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5297,2026-04-12,IB,Iberia,MEX,BOG,completado,18,19,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5298,2026-04-12,CM,Copa Airlines,CLO,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5299,2026-04-12,B6,JetBlue Airways,MDE,BOG,en_vuelo,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5300,2026-04-12,B6,JetBlue Airways,CLO,BOG,completado,34,38,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5301,2026-04-12,DL,Delta Air Lines,MEX,BOG,completado,11,8,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5302,2026-04-12,TK,Turkish Airlines,MAD,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5303,2026-04-12,B6,JetBlue Airways,BOG,LIM,completado,14,12,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5304,2026-04-12,AC,Air Canada,BOG,MAD,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5305,2026-04-12,CM,Copa Airlines,MDE,PTY,completado,4,4,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5306,2026-04-12,CM,Copa Airlines,MDE,PTY,en_vuelo,40,33,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5307,2026-04-12,UA,United Airlines,BOG,BAQ,completado,35,23,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5308,2026-04-12,UA,United Airlines,MDE,PTY,completado,7,8,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5309,2026-04-12,AC,Air Canada,MDE,PTY,completado,20,18,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5310,2026-04-12,LA,Latam Airlines,BOG,CLO,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5311,2026-04-12,CM,Copa Airlines,BAQ,BOG,completado,16,12,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5312,2026-04-12,LA,Latam Airlines,MEX,BOG,completado,32,21,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5313,2026-04-12,IB,Iberia,BOG,MIA,completado,18,11,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5314,2026-04-12,IB,Iberia,EZE,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5315,2026-04-12,LA,Latam Airlines,SCL,BOG,demorado,46,41,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5316,2026-04-12,DL,Delta Air Lines,BOG,GRU,completado,26,27,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5317,2026-04-12,CM,Copa Airlines,MIA,BOG,completado,24,20,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5318,2026-04-12,LA,Latam Airlines,BOG,MAD,completado,17,11,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5319,2026-04-12,TK,Turkish Airlines,BAQ,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5320,2026-04-12,CM,Copa Airlines,MDE,MIA,completado,12,13,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5321,2026-04-12,B6,JetBlue Airways,BOG,CTG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5322,2026-04-12,TK,Turkish Airlines,MDE,MIA,completado,31,31,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5323,2026-04-12,UA,United Airlines,MIA,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5324,2026-04-12,TK,Turkish Airlines,SCL,BOG,completado,14,10,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5325,2026-04-12,DL,Delta Air Lines,JFK,BOG,completado,12,8,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5326,2026-04-12,UA,United Airlines,EZE,BOG,completado,18,19,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5327,2026-04-12,AA,American Airlines,BOG,GRU,completado,15,16,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5328,2026-04-12,TK,Turkish Airlines,CUN,BOG,completado,13,14,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5329,2026-04-12,IB,Iberia,BOG,MDE,en_vuelo,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5330,2026-04-12,IB,Iberia,MDE,BOG,en_vuelo,13,11,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5331,2026-04-12,UA,United Airlines,CTG,MDE,en_vuelo,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5332,2026-04-12,DL,Delta Air Lines,LIM,BOG,completado,8,9,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5333,2026-04-12,DL,Delta Air Lines,SCL,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5334,2026-04-12,B6,JetBlue Airways,PTY,BOG,en_vuelo,9,7,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5335,2026-04-12,TK,Turkish Airlines,SCL,BOG,completado,21,14,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5336,2026-04-12,AV,Avianca,MAD,BOG,completado,25,29,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5337,2026-04-12,IB,Iberia,PTY,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5338,2026-04-12,CM,Copa Airlines,BOG,MAD,completado,14,13,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5339,2026-04-12,TK,Turkish Airlines,SCL,BOG,completado,7,7,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5340,2026-04-12,AV,Avianca,EZE,BOG,completado,13,11,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5341,2026-04-12,TK,Turkish Airlines,JFK,BOG,demorado,46,28,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5342,2026-04-12,DL,Delta Air Lines,BAQ,BOG,completado,33,37,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5343,2026-04-12,LA,Latam Airlines,MAD,BOG,completado,2,2,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5344,2026-04-12,TK,Turkish Airlines,JFK,BOG,cancelado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5345,2026-04-12,CM,Copa Airlines,LIM,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5346,2026-04-12,DL,Delta Air Lines,JFK,BOG,completado,17,13,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5347,2026-04-12,UA,United Airlines,BAQ,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5348,2026-04-12,CM,Copa Airlines,CLO,BOG,completado,28,32,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5349,2026-04-12,B6,JetBlue Airways,BAQ,BOG,completado,10,12,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5350,2026-04-12,IB,Iberia,BOG,LIM,cancelado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5351,2026-04-12,B6,JetBlue Airways,BOG,CLO,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5352,2026-04-12,AV,Avianca,MAD,BOG,en_vuelo,2,2,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5353,2026-04-12,B6,JetBlue Airways,BOG,BAQ,en_vuelo,2,2,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5354,2026-04-12,CM,Copa Airlines,MEX,BOG,completado,21,16,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5355,2026-04-12,UA,United Airlines,CLO,BOG,completado,2,2,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5356,2026-04-12,AC,Air Canada,BOG,CLO,completado,18,20,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5357,2026-04-12,AV,Avianca,JFK,BOG,completado,2,2,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5358,2026-04-12,AA,American Airlines,BOG,MDE,completado,17,17,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5359,2026-04-12,AA,American Airlines,MEX,BOG,completado,19,19,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5360,2026-04-12,TK,Turkish Airlines,BOG,MAD,completado,10,8,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5361,2026-04-12,AA,American Airlines,GRU,BOG,en_vuelo,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5362,2026-04-12,IB,Iberia,MAD,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5363,2026-04-12,AC,Air Canada,CLO,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5364,2026-04-12,IB,Iberia,MDE,BOG,en_vuelo,5,4,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5365,2026-04-12,AV,Avianca,BOG,CTG,completado,29,27,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5366,2026-04-12,LA,Latam Airlines,BOG,CTG,cancelado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5367,2026-04-12,UA,United Airlines,MEX,BOG,completado,26,20,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5368,2026-04-12,IB,Iberia,EZE,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5369,2026-04-12,TK,Turkish Airlines,BOG,JFK,completado,3,2,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5370,2026-04-12,CM,Copa Airlines,MEX,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5371,2026-04-12,AA,American Airlines,SCL,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5372,2026-04-12,IB,Iberia,CLO,BOG,completado,41,46,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5373,2026-04-12,AC,Air Canada,BAQ,BOG,en_vuelo,33,35,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5374,2026-04-12,TK,Turkish Airlines,SCL,BOG,completado,22,13,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5375,2026-04-12,IB,Iberia,BOG,GRU,completado,27,23,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5376,2026-04-12,AC,Air Canada,BOG,CTG,completado,21,21,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5377,2026-04-12,UA,United Airlines,CTG,BOG,completado,18,20,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5378,2026-04-12,CM,Copa Airlines,GRU,BOG,cancelado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5379,2026-04-12,DL,Delta Air Lines,MDE,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5380,2026-04-12,AV,Avianca,BOG,CLO,completado,27,30,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5381,2026-04-12,TK,Turkish Airlines,BOG,MIA,completado,30,21,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5382,2026-04-12,CM,Copa Airlines,MDE,BOG,completado,6,6,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5383,2026-04-12,B6,JetBlue Airways,CUN,BOG,en_vuelo,28,32,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5384,2026-04-12,LA,Latam Airlines,BOG,MDE,completado,31,36,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5385,2026-04-12,DL,Delta Air Lines,MDE,PTY,completado,23,20,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5386,2026-04-12,UA,United Airlines,MDE,PTY,completado,7,6,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5387,2026-04-12,AC,Air Canada,CTG,BOG,demorado,60,43,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5388,2026-04-12,B6,JetBlue Airways,GRU,BOG,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5389,2026-04-12,TK,Turkish Airlines,BOG,MIA,completado,0,0,False,sin_retraso,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5390,2026-04-12,B6,JetBlue Airways,BOG,LIM,completado,11,12,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5391,2026-04-12,AV,Avianca,CTG,BOG,completado,2,2,False,menor,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5392,2026-04-12,LA,Latam Airlines,BOG,CLO,demorado,57,43,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
VL5393,2026-04-12,LA,Latam Airlines,BOG,GRU,completado,30,27,True,moderado,Parcialmente nublado,nublado,bajo,False,Sunday,4,2026
