incidente_id,fecha,motivo,prioridad,airline_iata,airline_name,agente_id,is_resolved,estado,minutos_retraso_asociado,satisfaccion_cliente,tiempo_resolucion_horas,mes,anio
CAS-102128,2026-04-08,Retraso de Vuelo,alta,UA,United Airlines,USR_007,True,resuelto,127,4.6,4.3,4,2026
CAS-102129,2026-04-08,Retraso de Vuelo,alta,AV,Avianca,USR_011,False,pendiente,49,2.3,,4,2026
CAS-102130,2026-04-08,Retraso de Vuelo,alta,UA,United Airlines,USR_004,False,pendiente,52,3.2,,4,2026
CAS-102131,2026-04-09,Equipaje,media,AV,Avianca,USR_010,True,resuelto,0,3.2,1.8,4,2026
CAS-102132,2026-04-09,Cancelación,alta,TK,Turkish Airlines,USR_014,True,resuelto,0,4.0,5.2,4,2026
CAS-102133,2026-04-09,Equipaje,media,DL,Delta Air Lines,USR_004,True,resuelto,0,4.6,1.6,4,2026
CAS-102134,2026-04-09,Retraso de Vuelo,alta,LA,Latam Airlines,USR_008,False,pendiente,95,3.0,,4,2026
CAS-102135,2026-04-09,Cambio de Itinerario,media,B6,JetBlue Airways,USR_002,True,resuelto,0,4.3,7.3,4,2026
CAS-102136,2026-04-09,Check-in,baja,AV,Avianca,USR_014,True,resuelto,0,3.3,1.3,4,2026
CAS-102137,2026-04-09,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_012,False,pendiente,56,3.1,,4,2026
CAS-102138,2026-04-09,Cancelación,alta,TK,Turkish Airlines,USR_009,True,resuelto,0,4.7,4.0,4,2026
CAS-102139,2026-04-09,Cancelación,alta,B6,JetBlue Airways,USR_008,True,resuelto,0,5.0,3.5,4,2026
CAS-102140,2026-04-09,Cambio de Itinerario,media,TK,Turkish Airlines,USR_004,True,resuelto,0,3.8,5.8,4,2026
CAS-102141,2026-04-09,Cancelación,alta,AV,Avianca,USR_002,True,resuelto,0,4.5,4.1,4,2026
CAS-102142,2026-04-09,Equipaje,media,AV,Avianca,USR_011,True,resuelto,0,3.2,2.1,4,2026
CAS-102143,2026-04-09,Cambio de Itinerario,media,IB,Iberia,USR_006,True,resuelto,0,4.7,1.8,4,2026
CAS-102144,2026-04-09,Cambio de Itinerario,media,AA,American Airlines,USR_015,False,pendiente,0,2.2,,4,2026
CAS-102145,2026-04-09,Cambio de Itinerario,media,AC,Air Canada,USR_004,True,resuelto,0,3.3,6.3,4,2026
CAS-102146,2026-04-09,Check-in,baja,UA,United Airlines,USR_006,True,resuelto,0,4.9,5.4,4,2026
CAS-102147,2026-04-09,Equipaje,media,DL,Delta Air Lines,USR_006,True,resuelto,0,5.0,7.0,4,2026
CAS-102148,2026-04-09,Equipaje,media,AV,Avianca,USR_015,True,resuelto,0,4.3,4.5,4,2026
CAS-102149,2026-04-09,Cancelación,alta,LA,Latam Airlines,USR_007,True,resuelto,0,4.3,3.9,4,2026
CAS-102150,2026-04-09,Retraso de Vuelo,alta,LA,Latam Airlines,USR_001,False,pendiente,195,3.3,,4,2026
CAS-102151,2026-04-09,Cancelación,alta,AV,Avianca,USR_007,True,resuelto,0,4.7,7.9,4,2026
CAS-102152,2026-04-09,Reembolso,media,DL,Delta Air Lines,USR_009,True,resuelto,0,3.5,6.8,4,2026
CAS-102153,2026-04-09,Cancelación,alta,AC,Air Canada,USR_015,True,resuelto,0,3.8,1.4,4,2026
CAS-102154,2026-04-09,Retraso de Vuelo,alta,AC,Air Canada,USR_001,False,pendiente,183,2.0,,4,2026
CAS-102155,2026-04-09,Retraso de Vuelo,alta,AV,Avianca,USR_003,False,pendiente,97,3.0,,4,2026
CAS-102156,2026-04-09,Cambio de Itinerario,media,IB,Iberia,USR_010,True,resuelto,0,3.1,4.7,4,2026
CAS-102157,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_003,True,resuelto,102,4.7,7.4,4,2026
CAS-102158,2026-04-09,Cancelación,alta,DL,Delta Air Lines,USR_006,True,resuelto,0,4.2,3.5,4,2026
CAS-102159,2026-04-09,Cambio de Itinerario,media,CM,Copa Airlines,USR_011,True,resuelto,0,4.5,6.4,4,2026
CAS-102160,2026-04-09,Cancelación,alta,DL,Delta Air Lines,USR_006,True,resuelto,0,3.8,3.4,4,2026
CAS-102161,2026-04-09,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_010,True,resuelto,138,3.5,6.3,4,2026
CAS-102162,2026-04-09,Cambio de Itinerario,media,AC,Air Canada,USR_015,True,resuelto,0,4.5,5.2,4,2026
CAS-102163,2026-04-09,Cancelación,alta,B6,JetBlue Airways,USR_005,True,resuelto,0,3.6,4.1,4,2026
CAS-102164,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_001,True,resuelto,149,4.8,1.2,4,2026
CAS-102165,2026-04-09,Equipaje,media,TK,Turkish Airlines,USR_015,True,resuelto,0,4.5,3.2,4,2026
CAS-102166,2026-04-09,Problema de Pago,baja,UA,United Airlines,USR_014,True,resuelto,0,4.6,6.5,4,2026
CAS-102167,2026-04-09,Cancelación,alta,B6,JetBlue Airways,USR_008,True,resuelto,0,5.0,4.1,4,2026
CAS-102168,2026-04-09,Retraso de Vuelo,alta,AC,Air Canada,USR_014,True,resuelto,96,3.1,2.9,4,2026
CAS-102169,2026-04-09,Cancelación,alta,UA,United Airlines,USR_003,True,resuelto,0,3.2,4.3,4,2026
CAS-102170,2026-04-09,Equipaje,media,DL,Delta Air Lines,USR_015,True,resuelto,0,4.9,4.1,4,2026
CAS-102171,2026-04-09,Cancelación,alta,AC,Air Canada,USR_003,False,pendiente,0,2.3,,4,2026
CAS-102172,2026-04-09,Cancelación,alta,TK,Turkish Airlines,USR_003,True,resuelto,0,3.1,3.4,4,2026
CAS-102173,2026-04-09,Problema de Pago,baja,AC,Air Canada,USR_008,True,resuelto,0,4.3,2.1,4,2026
CAS-102174,2026-04-09,Cancelación,alta,DL,Delta Air Lines,USR_012,True,resuelto,0,4.2,6.7,4,2026
CAS-102175,2026-04-09,Cancelación,alta,DL,Delta Air Lines,USR_012,True,resuelto,0,4.3,1.5,4,2026
CAS-102176,2026-04-09,Cambio de Itinerario,media,B6,JetBlue Airways,USR_009,True,resuelto,0,3.8,1.5,4,2026
CAS-102177,2026-04-09,Check-in,baja,TK,Turkish Airlines,USR_004,True,resuelto,0,4.7,1.7,4,2026
CAS-102178,2026-04-09,Cancelación,alta,TK,Turkish Airlines,USR_003,False,pendiente,0,3.0,,4,2026
CAS-102179,2026-04-09,Retraso de Vuelo,alta,AA,American Airlines,USR_004,False,pendiente,22,2.7,,4,2026
CAS-102180,2026-04-09,Cancelación,alta,DL,Delta Air Lines,USR_007,True,resuelto,0,3.3,7.2,4,2026
CAS-102181,2026-04-09,Equipaje,media,UA,United Airlines,USR_012,True,resuelto,0,3.9,1.9,4,2026
CAS-102182,2026-04-09,Check-in,baja,B6,JetBlue Airways,USR_009,True,resuelto,0,4.8,2.7,4,2026
CAS-102183,2026-04-09,Cancelación,alta,DL,Delta Air Lines,USR_001,False,pendiente,0,2.4,,4,2026
CAS-102184,2026-04-09,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_011,True,resuelto,183,4.9,4.4,4,2026
CAS-102185,2026-04-09,Retraso de Vuelo,alta,AV,Avianca,USR_014,True,resuelto,63,4.0,2.1,4,2026
CAS-102186,2026-04-09,Cancelación,alta,UA,United Airlines,USR_002,True,resuelto,0,4.4,5.3,4,2026
CAS-102187,2026-04-09,Problema de Pago,baja,DL,Delta Air Lines,USR_014,False,pendiente,0,3.2,,4,2026
CAS-102188,2026-04-09,Problema de Pago,baja,DL,Delta Air Lines,USR_005,False,pendiente,0,1.7,,4,2026
CAS-102189,2026-04-09,Cancelación,alta,LA,Latam Airlines,USR_010,True,resuelto,0,3.6,3.2,4,2026
CAS-102190,2026-04-09,Cancelación,alta,AC,Air Canada,USR_003,True,resuelto,0,4.5,3.9,4,2026
CAS-102191,2026-04-09,Equipaje,media,UA,United Airlines,USR_008,False,pendiente,0,2.9,,4,2026
CAS-102192,2026-04-09,Cancelación,alta,CM,Copa Airlines,USR_010,True,resuelto,0,4.0,7.4,4,2026
CAS-102193,2026-04-09,Cancelación,alta,AV,Avianca,USR_001,False,pendiente,0,2.4,,4,2026
CAS-102194,2026-04-09,Retraso de Vuelo,alta,IB,Iberia,USR_007,True,resuelto,118,5.0,4.9,4,2026
CAS-102195,2026-04-09,Cancelación,alta,AC,Air Canada,USR_004,True,resuelto,0,4.7,1.8,4,2026
CAS-102196,2026-04-09,Cambio de Itinerario,media,LA,Latam Airlines,USR_008,False,pendiente,0,3.3,,4,2026
CAS-102197,2026-04-09,Problema de Pago,baja,UA,United Airlines,USR_010,True,resuelto,0,4.9,2.1,4,2026
CAS-102198,2026-04-09,Equipaje,media,DL,Delta Air Lines,USR_005,True,resuelto,0,4.1,2.3,4,2026
CAS-102199,2026-04-09,Retraso de Vuelo,alta,UA,United Airlines,USR_004,True,resuelto,118,3.7,2.2,4,2026
CAS-102200,2026-04-09,Cambio de Itinerario,media,CM,Copa Airlines,USR_012,True,resuelto,0,3.9,5.6,4,2026
CAS-102201,2026-04-09,Problema de Pago,baja,LA,Latam Airlines,USR_007,True,resuelto,0,3.2,5.8,4,2026
CAS-102202,2026-04-09,Retraso de Vuelo,alta,CM,Copa Airlines,USR_015,True,resuelto,235,4.1,6.2,4,2026
CAS-102203,2026-04-09,Problema de Pago,baja,AC,Air Canada,USR_009,True,resuelto,0,3.2,0.9,4,2026
CAS-102204,2026-04-09,Reembolso,media,TK,Turkish Airlines,USR_014,True,resuelto,0,3.2,6.0,4,2026
CAS-102205,2026-04-09,Cambio de Itinerario,media,DL,Delta Air Lines,USR_011,True,resuelto,0,3.3,5.3,4,2026
CAS-102206,2026-04-09,Retraso de Vuelo,alta,AA,American Airlines,USR_011,True,resuelto,49,3.8,1.6,4,2026
CAS-102207,2026-04-09,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_007,True,resuelto,5,3.7,4.5,4,2026
CAS-102208,2026-04-09,Check-in,baja,CM,Copa Airlines,USR_015,False,pendiente,0,2.9,,4,2026
CAS-102209,2026-04-09,Problema de Pago,baja,CM,Copa Airlines,USR_007,False,pendiente,0,1.6,,4,2026
CAS-102210,2026-04-09,Cambio de Itinerario,media,UA,United Airlines,USR_002,True,resuelto,0,3.2,6.8,4,2026
CAS-102211,2026-04-09,Retraso de Vuelo,alta,AC,Air Canada,USR_014,False,pendiente,191,2.5,,4,2026
CAS-102212,2026-04-09,Equipaje,media,B6,JetBlue Airways,USR_010,False,pendiente,0,3.2,,4,2026
CAS-102213,2026-04-09,Reembolso,media,TK,Turkish Airlines,USR_008,True,resuelto,0,4.4,7.2,4,2026
CAS-102214,2026-04-09,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_015,True,resuelto,90,3.7,0.8,4,2026
CAS-102215,2026-04-09,Cancelación,alta,IB,Iberia,USR_004,True,resuelto,0,4.4,5.6,4,2026
CAS-102216,2026-04-09,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_015,True,resuelto,82,4.3,3.0,4,2026
CAS-102217,2026-04-09,Equipaje,media,TK,Turkish Airlines,USR_009,True,resuelto,0,3.2,7.5,4,2026
CAS-102218,2026-04-09,Equipaje,media,LA,Latam Airlines,USR_009,True,resuelto,0,4.4,6.4,4,2026
CAS-102219,2026-04-09,Cancelación,alta,LA,Latam Airlines,USR_003,False,pendiente,0,3.0,,4,2026
CAS-102220,2026-04-09,Cancelación,alta,AV,Avianca,USR_005,True,resuelto,0,3.2,6.1,4,2026
CAS-102221,2026-04-09,Cancelación,alta,UA,United Airlines,USR_006,True,resuelto,0,3.5,5.5,4,2026
CAS-102222,2026-04-09,Equipaje,media,AC,Air Canada,USR_003,False,pendiente,0,2.5,,4,2026
CAS-102223,2026-04-09,Equipaje,media,AC,Air Canada,USR_009,True,resuelto,0,4.9,6.0,4,2026
CAS-102224,2026-04-09,Reembolso,media,B6,JetBlue Airways,USR_014,True,resuelto,0,4.4,6.0,4,2026
CAS-102225,2026-04-09,Cancelación,alta,CM,Copa Airlines,USR_015,False,pendiente,0,1.8,,4,2026
CAS-102226,2026-04-09,Retraso de Vuelo,alta,UA,United Airlines,USR_005,True,resuelto,151,4.7,1.0,4,2026
CAS-102227,2026-04-09,Retraso de Vuelo,alta,UA,United Airlines,USR_004,True,resuelto,82,3.0,2.6,4,2026
CAS-102228,2026-04-09,Cambio de Itinerario,media,LA,Latam Airlines,USR_002,False,pendiente,0,2.1,,4,2026
CAS-102229,2026-04-09,Cancelación,alta,AC,Air Canada,USR_014,True,resuelto,0,3.1,3.0,4,2026
CAS-102230,2026-04-09,Retraso de Vuelo,alta,LA,Latam Airlines,USR_014,True,resuelto,135,4.7,1.2,4,2026
CAS-102231,2026-04-09,Cancelación,alta,IB,Iberia,USR_005,True,resuelto,0,4.7,7.4,4,2026
CAS-102232,2026-04-09,Equipaje,media,AC,Air Canada,USR_007,True,resuelto,0,3.7,7.8,4,2026
CAS-102233,2026-04-09,Cambio de Itinerario,media,UA,United Airlines,USR_013,True,resuelto,0,3.1,7.8,4,2026
CAS-102234,2026-04-09,Reembolso,media,DL,Delta Air Lines,USR_015,True,resuelto,0,4.8,7.8,4,2026
CAS-102235,2026-04-09,Retraso de Vuelo,alta,UA,United Airlines,USR_002,True,resuelto,209,3.4,3.9,4,2026
CAS-102236,2026-04-09,Cancelación,alta,DL,Delta Air Lines,USR_012,False,pendiente,0,2.6,,4,2026
CAS-102237,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_012,True,resuelto,216,4.1,2.3,4,2026
CAS-102238,2026-04-09,Cambio de Itinerario,media,UA,United Airlines,USR_015,True,resuelto,0,4.6,3.0,4,2026
CAS-102239,2026-04-09,Cancelación,alta,TK,Turkish Airlines,USR_001,True,resuelto,0,3.3,1.1,4,2026
CAS-102240,2026-04-09,Check-in,baja,DL,Delta Air Lines,USR_006,True,resuelto,0,3.6,5.9,4,2026
CAS-102241,2026-04-09,Problema de Pago,baja,AV,Avianca,USR_005,True,resuelto,0,4.8,4.9,4,2026
CAS-102242,2026-04-09,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_013,True,resuelto,212,4.9,7.4,4,2026
CAS-102243,2026-04-09,Retraso de Vuelo,alta,AC,Air Canada,USR_005,True,resuelto,4,3.6,1.3,4,2026
CAS-102244,2026-04-09,Cancelación,alta,IB,Iberia,USR_009,True,resuelto,0,3.6,5.4,4,2026
CAS-102245,2026-04-09,Equipaje,media,LA,Latam Airlines,USR_009,False,pendiente,0,2.7,,4,2026
CAS-102246,2026-04-09,Reembolso,media,IB,Iberia,USR_012,True,resuelto,0,4.3,5.3,4,2026
CAS-102247,2026-04-09,Reembolso,media,UA,United Airlines,USR_003,True,resuelto,0,3.3,7.7,4,2026
CAS-102248,2026-04-09,Retraso de Vuelo,alta,AA,American Airlines,USR_009,True,resuelto,95,4.2,5.6,4,2026
CAS-102249,2026-04-09,Cambio de Itinerario,media,TK,Turkish Airlines,USR_009,False,pendiente,0,2.4,,4,2026
CAS-102250,2026-04-09,Reembolso,media,B6,JetBlue Airways,USR_002,True,resuelto,0,4.7,6.4,4,2026
CAS-102251,2026-04-09,Retraso de Vuelo,alta,AA,American Airlines,USR_004,True,resuelto,226,3.8,4.4,4,2026
CAS-102252,2026-04-09,Check-in,baja,AA,American Airlines,USR_004,False,pendiente,0,1.7,,4,2026
CAS-102253,2026-04-09,Retraso de Vuelo,alta,UA,United Airlines,USR_005,True,resuelto,2,3.6,1.4,4,2026
CAS-102254,2026-04-09,Retraso de Vuelo,alta,CM,Copa Airlines,USR_006,True,resuelto,41,4.6,4.0,4,2026
CAS-102255,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_003,True,resuelto,235,4.9,7.8,4,2026
CAS-102256,2026-04-09,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_015,True,resuelto,172,4.8,2.2,4,2026
CAS-102257,2026-04-09,Equipaje,media,IB,Iberia,USR_013,True,resuelto,0,4.0,4.5,4,2026
CAS-102258,2026-04-09,Cambio de Itinerario,media,AA,American Airlines,USR_001,True,resuelto,0,3.4,3.6,4,2026
CAS-102259,2026-04-09,Retraso de Vuelo,alta,LA,Latam Airlines,USR_015,True,resuelto,9,3.5,1.4,4,2026
CAS-102260,2026-04-09,Retraso de Vuelo,alta,LA,Latam Airlines,USR_008,False,pendiente,59,1.8,,4,2026
CAS-102261,2026-04-09,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_004,True,resuelto,196,5.0,3.7,4,2026
CAS-102262,2026-04-09,Cambio de Itinerario,media,B6,JetBlue Airways,USR_003,False,pendiente,0,3.3,,4,2026
CAS-102263,2026-04-09,Cambio de Itinerario,media,TK,Turkish Airlines,USR_010,True,resuelto,0,3.6,7.0,4,2026
CAS-102264,2026-04-09,Cancelación,alta,AC,Air Canada,USR_001,True,resuelto,0,4.1,3.7,4,2026
CAS-102265,2026-04-09,Cancelación,alta,UA,United Airlines,USR_014,True,resuelto,0,3.1,1.3,4,2026
CAS-102266,2026-04-09,Cancelación,alta,TK,Turkish Airlines,USR_001,True,resuelto,0,3.6,6.2,4,2026
CAS-102267,2026-04-09,Cambio de Itinerario,media,LA,Latam Airlines,USR_002,True,resuelto,0,4.0,4.0,4,2026
CAS-102268,2026-04-09,Cancelación,alta,AC,Air Canada,USR_012,True,resuelto,0,3.4,1.7,4,2026
CAS-102269,2026-04-09,Equipaje,media,AV,Avianca,USR_009,True,resuelto,0,4.1,7.8,4,2026
CAS-102270,2026-04-09,Cancelación,alta,DL,Delta Air Lines,USR_009,True,resuelto,0,3.6,2.6,4,2026
CAS-102271,2026-04-09,Problema de Pago,baja,TK,Turkish Airlines,USR_014,False,pendiente,0,2.7,,4,2026
CAS-102272,2026-04-09,Cancelación,alta,B6,JetBlue Airways,USR_014,True,resuelto,0,3.6,4.0,4,2026
CAS-102273,2026-04-09,Reembolso,media,CM,Copa Airlines,USR_010,True,resuelto,0,4.8,0.6,4,2026
CAS-102274,2026-04-09,Cancelación,alta,AV,Avianca,USR_004,True,resuelto,0,3.5,5.2,4,2026
CAS-102275,2026-04-09,Cancelación,alta,CM,Copa Airlines,USR_001,False,pendiente,0,2.0,,4,2026
CAS-102276,2026-04-09,Cancelación,alta,AA,American Airlines,USR_008,False,pendiente,0,2.4,,4,2026
CAS-102277,2026-04-09,Reembolso,media,UA,United Airlines,USR_004,False,pendiente,0,2.8,,4,2026
CAS-102278,2026-04-09,Reembolso,media,TK,Turkish Airlines,USR_013,True,resuelto,0,3.9,0.6,4,2026
CAS-102279,2026-04-09,Check-in,baja,B6,JetBlue Airways,USR_015,False,pendiente,0,3.2,,4,2026
CAS-102280,2026-04-09,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_013,False,pendiente,173,1.5,,4,2026
CAS-102281,2026-04-09,Retraso de Vuelo,alta,UA,United Airlines,USR_011,False,pendiente,125,1.9,,4,2026
CAS-102282,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_008,True,resuelto,21,4.5,3.7,4,2026
CAS-102283,2026-04-09,Reembolso,media,CM,Copa Airlines,USR_001,True,resuelto,0,3.8,7.3,4,2026
CAS-102284,2026-04-09,Cancelación,alta,UA,United Airlines,USR_015,True,resuelto,0,3.0,0.8,4,2026
CAS-102285,2026-04-09,Cambio de Itinerario,media,B6,JetBlue Airways,USR_006,True,resuelto,0,4.6,2.5,4,2026
CAS-102286,2026-04-09,Cambio de Itinerario,media,IB,Iberia,USR_002,True,resuelto,0,4.6,6.0,4,2026
CAS-102287,2026-04-09,Cancelación,alta,TK,Turkish Airlines,USR_008,False,pendiente,0,2.9,,4,2026
CAS-102288,2026-04-09,Equipaje,media,B6,JetBlue Airways,USR_006,True,resuelto,0,5.0,1.4,4,2026
CAS-102289,2026-04-09,Reembolso,media,LA,Latam Airlines,USR_001,True,resuelto,0,4.8,6.5,4,2026
CAS-102290,2026-04-09,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_014,True,resuelto,188,3.6,0.5,4,2026
CAS-102291,2026-04-09,Cambio de Itinerario,media,AA,American Airlines,USR_002,True,resuelto,0,3.5,5.4,4,2026
CAS-102292,2026-04-09,Equipaje,media,B6,JetBlue Airways,USR_005,True,resuelto,0,4.7,0.6,4,2026
CAS-102293,2026-04-09,Cancelación,alta,UA,United Airlines,USR_003,True,resuelto,0,4.0,1.7,4,2026
CAS-102294,2026-04-09,Retraso de Vuelo,alta,AC,Air Canada,USR_008,True,resuelto,28,3.2,2.5,4,2026
CAS-102295,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_003,False,pendiente,92,1.8,,4,2026
CAS-102296,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_015,False,pendiente,141,1.8,,4,2026
CAS-102297,2026-04-09,Retraso de Vuelo,alta,AV,Avianca,USR_009,True,resuelto,10,3.5,7.0,4,2026
CAS-102298,2026-04-09,Retraso de Vuelo,alta,LA,Latam Airlines,USR_003,True,resuelto,147,3.7,5.3,4,2026
CAS-102299,2026-04-09,Equipaje,media,AC,Air Canada,USR_010,True,resuelto,0,4.3,6.9,4,2026
CAS-102300,2026-04-09,Cancelación,alta,AA,American Airlines,USR_012,True,resuelto,0,3.0,6.2,4,2026
CAS-102301,2026-04-09,Retraso de Vuelo,alta,LA,Latam Airlines,USR_010,True,resuelto,185,4.4,6.4,4,2026
CAS-102302,2026-04-09,Equipaje,media,LA,Latam Airlines,USR_011,False,pendiente,0,2.6,,4,2026
CAS-102303,2026-04-09,Cancelación,alta,TK,Turkish Airlines,USR_010,True,resuelto,0,3.4,3.6,4,2026
CAS-102304,2026-04-09,Equipaje,media,DL,Delta Air Lines,USR_005,True,resuelto,0,3.3,3.8,4,2026
CAS-102305,2026-04-09,Equipaje,media,AA,American Airlines,USR_004,True,resuelto,0,3.6,5.7,4,2026
CAS-102306,2026-04-09,Retraso de Vuelo,alta,UA,United Airlines,USR_009,True,resuelto,118,5.0,4.0,4,2026
CAS-102307,2026-04-09,Equipaje,media,IB,Iberia,USR_002,True,resuelto,0,3.9,3.5,4,2026
CAS-102308,2026-04-09,Cambio de Itinerario,media,CM,Copa Airlines,USR_013,True,resuelto,0,3.8,4.7,4,2026
CAS-102309,2026-04-09,Retraso de Vuelo,alta,AA,American Airlines,USR_011,True,resuelto,88,4.4,3.8,4,2026
CAS-102310,2026-04-09,Cancelación,alta,CM,Copa Airlines,USR_006,True,resuelto,0,3.3,6.0,4,2026
CAS-102311,2026-04-09,Cancelación,alta,TK,Turkish Airlines,USR_001,True,resuelto,0,3.0,4.1,4,2026
CAS-102312,2026-04-09,Equipaje,media,B6,JetBlue Airways,USR_008,True,resuelto,0,4.7,7.1,4,2026
CAS-102313,2026-04-09,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_006,False,pendiente,30,2.4,,4,2026
CAS-102314,2026-04-09,Problema de Pago,baja,LA,Latam Airlines,USR_013,True,resuelto,0,4.4,4.4,4,2026
CAS-102315,2026-04-09,Cancelación,alta,B6,JetBlue Airways,USR_015,True,resuelto,0,3.1,2.7,4,2026
CAS-102316,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_002,True,resuelto,161,4.1,2.4,4,2026
CAS-102317,2026-04-09,Cancelación,alta,B6,JetBlue Airways,USR_006,True,resuelto,0,4.4,3.8,4,2026
CAS-102318,2026-04-09,Check-in,baja,UA,United Airlines,USR_008,True,resuelto,0,4.9,2.1,4,2026
CAS-102319,2026-04-09,Check-in,baja,DL,Delta Air Lines,USR_001,True,resuelto,0,3.4,4.0,4,2026
CAS-102320,2026-04-09,Retraso de Vuelo,alta,IB,Iberia,USR_002,True,resuelto,52,4.0,5.4,4,2026
CAS-102321,2026-04-09,Reembolso,media,DL,Delta Air Lines,USR_006,False,pendiente,0,2.8,,4,2026
CAS-102322,2026-04-09,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_002,True,resuelto,150,3.4,7.4,4,2026
CAS-102323,2026-04-09,Retraso de Vuelo,alta,IB,Iberia,USR_003,False,pendiente,162,3.4,,4,2026
CAS-102324,2026-04-09,Cancelación,alta,AA,American Airlines,USR_004,True,resuelto,0,3.9,4.7,4,2026
CAS-102325,2026-04-09,Problema de Pago,baja,AV,Avianca,USR_006,True,resuelto,0,3.8,5.9,4,2026
CAS-102326,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_007,True,resuelto,157,3.1,4.1,4,2026
CAS-102327,2026-04-09,Cancelación,alta,UA,United Airlines,USR_011,True,resuelto,0,3.2,2.8,4,2026
CAS-102328,2026-04-09,Retraso de Vuelo,alta,UA,United Airlines,USR_007,False,pendiente,11,2.5,,4,2026
CAS-102329,2026-04-09,Reembolso,media,IB,Iberia,USR_005,False,pendiente,0,2.3,,4,2026
CAS-102330,2026-04-09,Equipaje,media,B6,JetBlue Airways,USR_014,True,resuelto,0,4.9,2.0,4,2026
CAS-102331,2026-04-09,Reembolso,media,DL,Delta Air Lines,USR_008,True,resuelto,0,4.1,0.8,4,2026
CAS-102332,2026-04-09,Reembolso,media,B6,JetBlue Airways,USR_002,True,resuelto,0,3.0,2.0,4,2026
CAS-102333,2026-04-09,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_001,True,resuelto,37,3.4,2.4,4,2026
CAS-102334,2026-04-09,Retraso de Vuelo,alta,LA,Latam Airlines,USR_003,True,resuelto,85,3.4,4.2,4,2026
CAS-102335,2026-04-09,Cancelación,alta,AC,Air Canada,USR_009,True,resuelto,0,4.3,5.4,4,2026
CAS-102336,2026-04-09,Cambio de Itinerario,media,LA,Latam Airlines,USR_005,True,resuelto,0,5.0,4.6,4,2026
CAS-102337,2026-04-09,Cambio de Itinerario,media,CM,Copa Airlines,USR_009,True,resuelto,0,4.2,6.4,4,2026
CAS-102338,2026-04-09,Equipaje,media,CM,Copa Airlines,USR_005,False,pendiente,0,1.7,,4,2026
CAS-102339,2026-04-09,Problema de Pago,baja,DL,Delta Air Lines,USR_008,True,resuelto,0,3.9,2.2,4,2026
CAS-102340,2026-04-09,Cambio de Itinerario,media,TK,Turkish Airlines,USR_008,True,resuelto,0,4.0,4.8,4,2026
CAS-102341,2026-04-09,Retraso de Vuelo,alta,IB,Iberia,USR_013,True,resuelto,35,3.3,4.9,4,2026
CAS-102342,2026-04-09,Problema de Pago,baja,AV,Avianca,USR_007,False,pendiente,0,3.4,,4,2026
CAS-102343,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_014,True,resuelto,109,4.7,1.5,4,2026
CAS-102344,2026-04-09,Cancelación,alta,LA,Latam Airlines,USR_015,True,resuelto,0,4.9,6.3,4,2026
CAS-102345,2026-04-09,Retraso de Vuelo,alta,CM,Copa Airlines,USR_011,True,resuelto,88,4.1,4.6,4,2026
CAS-102346,2026-04-09,Retraso de Vuelo,alta,LA,Latam Airlines,USR_010,False,pendiente,203,1.8,,4,2026
CAS-102347,2026-04-09,Cambio de Itinerario,media,IB,Iberia,USR_013,False,pendiente,0,2.1,,4,2026
CAS-102348,2026-04-09,Retraso de Vuelo,alta,AV,Avianca,USR_007,True,resuelto,196,3.5,6.2,4,2026
CAS-102349,2026-04-09,Retraso de Vuelo,alta,UA,United Airlines,USR_009,False,pendiente,202,2.4,,4,2026
CAS-102350,2026-04-09,Equipaje,media,B6,JetBlue Airways,USR_015,True,resuelto,0,4.7,4.3,4,2026
CAS-102351,2026-04-09,Equipaje,media,LA,Latam Airlines,USR_015,True,resuelto,0,4.4,6.6,4,2026
CAS-102352,2026-04-09,Cancelación,alta,LA,Latam Airlines,USR_002,True,resuelto,0,3.1,7.7,4,2026
CAS-102353,2026-04-09,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_010,False,pendiente,17,2.8,,4,2026
